iter	MAE
4781	51.26921617
4782	51.26830782
4783	51.26787577
4784	51.2653553
4785	51.26313119
4786	51.26286063
4787	51.2603554
4788	51.25763113
4789	51.2576083
4790	51.25702713
4791	51.2505593
4792	51.24922312
4793	51.2452391
4794	51.24221945
4795	51.23984249
4796	51.23689481
4797	51.23590495
4798	51.23520336
4799	51.23318227
4800	51.23282463
4801	51.22801316
4802	51.22536957
4803	51.22512235
4804	51.22286612
4805	51.22182095
4806	51.22047409
4807	51.21446956
4808	51.21080013
4809	51.20794437
4810	51.20457398
4811	51.20435379
4812	51.20204989
4813	51.19273925
4814	51.19117788
4815	51.18641503
4816	51.18506994
4817	51.18141222
4818	51.18079698
4819	51.18028683
4820	51.17978879
4821	51.17501934
4822	51.17409537
4823	51.17044833
4824	51.16513024
4825	51.1636187
4826	51.16342563
4827	51.16336938
4828	51.15880967
4829	51.15249627
4830	51.15151187
4831	51.15072602
4832	51.14543532
4833	51.14143839
4834	51.1365777
4835	51.13620685
4836	51.13248089
4837	51.12541556
4838	51.12326695
4839	51.12270232
4840	51.12077702
4841	51.11342769
4842	51.10912498
4843	51.10895138
4844	51.10719223
4845	51.09861726
4846	51.09451865
4847	51.09164078
4848	51.08607145
4849	51.08485538
4850	51.0831796
4851	51.08201184
4852	51.07940705
4853	51.07839933
4854	51.07767943
4855	51.07635777
4856	51.07616886
4857	51.07571264
4858	51.07468018
4859	51.06500753
4860	51.05847386
4861	51.05797236
4862	51.05641339
4863	51.04836009
4864	51.04771381
4865	51.04556153
4866	51.04149404
4867	51.02881539
4868	51.02826848
4869	51.02675872
4870	51.02598584
4871	51.02531746
4872	51.02428232
4873	51.02203277
4874	51.02050197
4875	51.00302266
4876	50.99601074
4877	50.99356509
4878	50.99274237
4879	50.9831776
4880	50.97893466
4881	50.97308675
4882	50.95437175
4883	50.95390267
4884	50.95130874
4885	50.95028802
4886	50.94453714
4887	50.94402065
4888	50.93732837
4889	50.93641095
4890	50.93461809
4891	50.91996886
4892	50.91825496
4893	50.91428902
4894	50.91363989
4895	50.91252734
4896	50.90876917
4897	50.90643997
4898	50.90188895
4899	50.89484846
4900	50.89047739
4901	50.88648316
4902	50.88598202
4903	50.87045928
4904	50.86570216
4905	50.85935105
4906	50.85574335
4907	50.85181442
4908	50.84707971
4909	50.84700746
4910	50.83782103
4911	50.83425759
4912	50.83414878
4913	50.83402147
4914	50.83079871
4915	50.82684573
4916	50.82408393
4917	50.80127678
4918	50.79934484
4919	50.79839969
4920	50.79320584
4921	50.79137078
4922	50.79059321
4923	50.77372303
4924	50.77135439
4925	50.76859156
4926	50.75898314
4927	50.75874441
4928	50.75540096
4929	50.75520841
4930	50.75500305
4931	50.75461235
4932	50.75402192
4933	50.75035826
4934	50.74914698
4935	50.74439799
4936	50.74247194
4937	50.73659859
4938	50.73291119
4939	50.72375622
4940	50.7183504
4941	50.71796492
4942	50.71361135
4943	50.71178072
4944	50.7059258
4945	50.70536439
4946	50.70489519
4947	50.70292892
4948	50.69009061
4949	50.68974582
4950	50.68963962
4951	50.68732754
4952	50.68719787
4953	50.68633516
4954	50.6857694
4955	50.68558869
4956	50.6823549
4957	50.68210085
4958	50.68019525
4959	50.6757776
4960	50.66750821
4961	50.66655936
4962	50.66498948
4963	50.6640197
4964	50.66330565
4965	50.6602649
4966	50.65958618
4967	50.65944463
4968	50.65719824
4969	50.65554167
4970	50.65143339
4971	50.64932557
4972	50.64772363
4973	50.64631645
4974	50.64508445
4975	50.64490743
4976	50.64428389
4977	50.64424975
4978	50.64212845
4979	50.63757959
4980	50.63704082
4981	50.63681889
4982	50.63675061
4983	50.63251979
4984	50.62918443
4985	50.62836588
4986	50.6226146
4987	50.62061721
4988	50.61492386
4989	50.60917756
4990	50.60820568
4991	50.60817382
4992	50.60292602
4993	50.60264683
4994	50.59823752
4995	50.59763574
4996	50.59758376
4997	50.59639287
4998	50.58860229
4999	50.58739554
5000	50.58699845
5001	50.58694823
5002	50.58688257
5003	50.58647897
5004	50.58490721
5005	50.5823372
5006	50.58212881
5007	50.58187338
5008	50.58123815
5009	50.57009121
5010	50.56437272
5011	50.56360023
5012	50.56332639
5013	50.562976
5014	50.56113597
5015	50.5610357
5016	50.56067331
5017	50.55942574
5018	50.55919339
5019	50.55678101
5020	50.54967831
5021	50.54888215
5022	50.54848798
5023	50.54379277
5024	50.54353822
5025	50.540854
5026	50.53371501
5027	50.5336853
5028	50.53041717
5029	50.52962717
5030	50.52643814
5031	50.51635969
5032	50.50811468
5033	50.50640267
5034	50.5034143
5035	50.50328183
5036	50.49810248
5037	50.49711783
5038	50.49676378
5039	50.49672314
5040	50.4908064
5041	50.49036679
5042	50.49031501
5043	50.48954374
5044	50.4888226
5045	50.48790334
5046	50.48785988
5047	50.48672803
5048	50.48654606
5049	50.48571806
5050	50.48501838
5051	50.48435146
5052	50.48426225
5053	50.48121017
5054	50.48116944
5055	50.47919991
5056	50.47717802
5057	50.47500094
5058	50.4731132
5059	50.47273445
5060	50.4658006
5061	50.46557095
5062	50.46533666
5063	50.46364334
5064	50.45737942
5065	50.45406503
5066	50.45039569
5067	50.439498
5068	50.43829121
5069	50.43703272
5070	50.43470008
5071	50.4335351
5072	50.4322091
5073	50.42419588
5074	50.42215884
5075	50.42127757
5076	50.42089285
5077	50.41985249
5078	50.41901041
5079	50.4189807
5080	50.41896185
5081	50.41845931
5082	50.41841014
5083	50.41777414
5084	50.41759725
5085	50.41751195
5086	50.41737076
5087	50.41729236
5088	50.41725194
5089	50.41628758
5090	50.41505933
5091	50.41409737
5092	50.41350886
5093	50.41262311
5094	50.41186904
5095	50.40296622
5096	50.398372
5097	50.39833147
5098	50.39399616
5099	50.3927809
5100	50.38762919
5101	50.38743307
5102	50.38599542
5103	50.38522667
5104	50.38115828
5105	50.38092095
5106	50.37810167
5107	50.37804646
5108	50.37796064
5109	50.37755307
5110	50.37737704
5111	50.37587784
5112	50.37491249
5113	50.37291995
5114	50.37266296
5115	50.37257187
5116	50.37247797
5117	50.37126747
5118	50.37105204
5119	50.37086334
5120	50.35592039
5121	50.35565732
5122	50.35343469
5123	50.35127344
5124	50.35114584
5125	50.35110337
5126	50.35059094
5127	50.34963835
5128	50.34823565
5129	50.34707594
5130	50.3429351
5131	50.34254258
5132	50.34208025
5133	50.34057015
5134	50.33789701
5135	50.33538616
5136	50.33364407
5137	50.33330062
5138	50.33294762
5139	50.33292521
5140	50.33281877
5141	50.33206381
5142	50.33160842
5143	50.33156322
5144	50.33127306
5145	50.33039268
5146	50.3198475
5147	50.31981778
5148	50.31848221
5149	50.31661047
5150	50.31583696
5151	50.31509146
5152	50.31462223
5153	50.31332928
5154	50.31032478
5155	50.31026274
5156	50.30839236
5157	50.30816286
5158	50.30797712
5159	50.30772333
5160	50.30751676
5161	50.3049435
5162	50.30490945
5163	50.30468881
5164	50.30455167
5165	50.30229227
5166	50.30169475
5167	50.30103934
5168	50.30019469
5169	50.29903564
5170	50.2982117
5171	50.29802035
5172	50.2978627
5173	50.29728811
5174	50.29691102
5175	50.29689065
5176	50.29615518
5177	50.29525338
5178	50.29177669
5179	50.29171889
5180	50.29134094
5181	50.29090401
5182	50.28456669
5183	50.28393229
5184	50.28346832
5185	50.2827344
5186	50.28236378
5187	50.28167696
5188	50.28150096
5189	50.28143143
5190	50.28097563
5191	50.28065763
5192	50.27714096
5193	50.2763691
5194	50.27634512
5195	50.27460049
5196	50.27424343
5197	50.27215338
5198	50.26889993
5199	50.26878076
5200	50.26316905
5201	50.2603078
5202	50.26002416
5203	50.25958317
5204	50.25948525
5205	50.25913069
5206	50.25906307
5207	50.25898237
5208	50.25853209
5209	50.25849115
5210	50.25838279
5211	50.25782024
5212	50.25072688
5213	50.25030725
5214	50.25019252
5215	50.24952862
5216	50.24920736
5217	50.24905441
5218	50.24812746
5219	50.24788813
5220	50.24773914
5221	50.24747188
5222	50.24714862
5223	50.24444587
5224	50.24439185
5225	50.24427958
5226	50.24349035
5227	50.24337848
5228	50.24277452
5229	50.24141814
5230	50.24113455
5231	50.2374445
5232	50.23351799
5233	50.23262054
5234	50.23257469
5235	50.23166655
5236	50.2298876
5237	50.22963059
5238	50.22921847
5239	50.22901831
5240	50.22886657
5241	50.22738344
5242	50.22696165
5243	50.22467667
5244	50.22462138
5245	50.22064852
5246	50.22053733
5247	50.22002594
5248	50.21965503
5249	50.21948573
5250	50.21909682
5251	50.21067747
5252	50.21029732
5253	50.20829161
5254	50.2082339
5255	50.20821682
5256	50.20549841
5257	50.20515849
5258	50.20437298
5259	50.20410224
5260	50.2037853
5261	50.2035669
5262	50.20342673
5263	50.20135253
5264	50.20043051
5265	50.19771718
5266	50.19763321
5267	50.19684228
5268	50.19435306
5269	50.19430796
5270	50.19421949
5271	50.1940858
5272	50.19334785
5273	50.19242657
5274	50.19175463
5275	50.19073478
5276	50.18987332
5277	50.18970557
5278	50.18822504
5279	50.18731107
5280	50.18526524
5281	50.18385453
5282	50.18287955
5283	50.18239808
5284	50.17826984
5285	50.17509493
5286	50.17454215
5287	50.17448622
5288	50.17434519
5289	50.17425408
5290	50.17279649
5291	50.17248891
5292	50.17171297
5293	50.17146373
5294	50.17117559
5295	50.17096784
5296	50.17062406
5297	50.16973962
5298	50.16953879
5299	50.16907131
5300	50.16827566
5301	50.16701101
5302	50.16678558
5303	50.16242084
5304	50.16230346
5305	50.16216965
5306	50.16189232
5307	50.16164929
5308	50.15453195
5309	50.15329105
5310	50.14920595
5311	50.14786454
5312	50.14753986
5313	50.14609221
5314	50.14201378
5315	50.14163844
5316	50.14137145
5317	50.14035146
5318	50.1400005
5319	50.13720527
5320	50.137021
5321	50.13696565
5322	50.13661391
5323	50.13639273
5324	50.13546378
5325	50.13526198
5326	50.13353153
5327	50.13308225
5328	50.1329875
5329	50.13255031
5330	50.13222124
5331	50.1289676
5332	50.12851021
5333	50.12818587
5334	50.12811906
5335	50.12703336
5336	50.12637579
5337	50.12626952
5338	50.12599409
5339	50.12591948
5340	50.12581493
5341	50.12557241
5342	50.12544794
5343	50.12527212
5344	50.12499325
5345	50.12478988
5346	50.12395199
5347	50.12333465
5348	50.12317079
5349	50.12294642
5350	50.12013774
5351	50.11792859
5352	50.11758224
5353	50.11731523
5354	50.11658713
5355	50.1163402
5356	50.1161452
5357	50.11530613
5358	50.11484101
5359	50.11474449
5360	50.1138778
5361	50.1068463
5362	50.10603118
5363	50.10528657
5364	50.10374949
5365	50.10067609
5366	50.10046312
5367	50.1003066
5368	50.09917775
5369	50.09842263
5370	50.09790763
5371	50.09599109
5372	50.09566604
5373	50.09251718
5374	50.09231429
5375	50.09206837
5376	50.09134221
5377	50.09094965
5378	50.0874777
5379	50.08718208
5380	50.08661068
5381	50.08603949
5382	50.08540395
5383	50.08530871
5384	50.08314397
5385	50.08017317
5386	50.07746957
5387	50.0768913
5388	50.07652018
5389	50.0763758
5390	50.07625898
5391	50.07523456
5392	50.07300229
5393	50.07235107
5394	50.07034401
5395	50.07028594
5396	50.06576023
5397	50.0637448
5398	50.06267111
5399	50.06181578
5400	50.06174738
5401	50.0480039
5402	50.04539971
5403	50.0447176
5404	50.04084421
5405	50.03737836
5406	50.02915566
5407	50.02696044
5408	50.02673556
5409	50.02551064
5410	50.02422531
5411	50.02173325
5412	50.0216318
5413	50.02138396
5414	50.01942692
5415	50.01875222
5416	50.01837517
5417	50.01819047
5418	50.01711218
5419	50.01700982
5420	50.01672796
5421	50.01610208
5422	50.01576591
5423	50.01376126
5424	50.01356777
5425	50.01317293
5426	50.01151266
5427	50.01130327
5428	50.01097551
5429	50.00939805
5430	50.00895025
5431	50.00850498
5432	50.00840293
5433	50.00792528
5434	50.00762216
5435	50.00751805
5436	50.00715876
5437	50.00617374
5438	50.00579895
5439	50.00540372
5440	50.00502206
5441	50.00222399
5442	49.99990141
5443	49.99953398
5444	49.99892462
5445	49.99861565
5446	49.99848045
5447	49.99822444
5448	49.99700924
5449	49.99679857
5450	49.99676827
5451	49.9963115
5452	49.99530058
5453	49.99417808
5454	49.99389637
5455	49.99343588
5456	49.99249599
5457	49.98697706
5458	49.9868146
5459	49.98659047
5460	49.9857316
5461	49.98519545
5462	49.98480693
5463	49.98458317
5464	49.98344309
5465	49.98155205
5466	49.98134681
5467	49.98116419
5468	49.97955565
5469	49.977139
5470	49.9769996
5471	49.97682655
5472	49.97358594
5473	49.97319748
5474	49.97316922
5475	49.97233887
5476	49.97209288
5477	49.97100261
5478	49.9708665
5479	49.97057536
5480	49.97034729
5481	49.97031543
5482	49.96934852
5483	49.96866696
5484	49.9612575
5485	49.95864084
5486	49.9583187
5487	49.95775488
5488	49.95730973
5489	49.95509869
5490	49.9549941
5491	49.95487049
5492	49.9546807
5493	49.95455716
5494	49.95284064
5495	49.95258801
5496	49.95231163
5497	49.94533704
5498	49.94500297
5499	49.94443456
5500	49.94404262
5501	49.94389189
5502	49.94336448
5503	49.94300425
5504	49.94285967
5505	49.94278926
5506	49.94252669
5507	49.94236783
5508	49.94205385
5509	49.94140637
5510	49.94124288
5511	49.94097542
5512	49.94062381
5513	49.94040496
5514	49.94023129
5515	49.93971751
5516	49.93962256
5517	49.93953976
5518	49.93890882
5519	49.9352879
5520	49.93457798
5521	49.93442762
5522	49.93421894
5523	49.9341117
5524	49.93319854
5525	49.93194675
5526	49.93143754
5527	49.93129785
5528	49.93095418
5529	49.93054529
5530	49.93052139
5531	49.92998513
5532	49.92652704
5533	49.92639832
5534	49.92604204
5535	49.92561337
5536	49.92419714
5537	49.92264971
5538	49.92224185
5539	49.92199704
5540	49.92177082
5541	49.92081674
5542	49.92051866
5543	49.90063961
5544	49.90026203
5545	49.89997171
5546	49.8962216
5547	49.89579628
5548	49.89552008
5549	49.89470365
5550	49.89352547
5551	49.89305362
5552	49.89278471
5553	49.8924865
5554	49.89244927
5555	49.89233027
5556	49.88799919
5557	49.88741204
5558	49.8858861
5559	49.88378093
5560	49.88370583
5561	49.88340717
5562	49.88325917
5563	49.88255035
5564	49.88178859
5565	49.88134593
5566	49.88066815
5567	49.87362517
5568	49.87281504
5569	49.87254569
5570	49.87241575
5571	49.87211014
5572	49.87183188
5573	49.87174778
5574	49.86964242
5575	49.86911685
5576	49.86883616
5577	49.86707971
5578	49.86480179
5579	49.86478899
5580	49.8647294
5581	49.86400255
5582	49.86376631
5583	49.86350509
5584	49.86311579
5585	49.85767013
5586	49.85664349
5587	49.85338172
5588	49.85291189
5589	49.8528111
5590	49.85266276
5591	49.85246195
5592	49.85163088
5593	49.85149273
5594	49.85144818
5595	49.84900407
5596	49.84877505
5597	49.84859822
5598	49.84085341
5599	49.83688048
5600	49.83649927
5601	49.83202497
5602	49.83182081
5603	49.83177717
5604	49.83171246
5605	49.83063412
5606	49.8302964
5607	49.82998899
5608	49.82981158
5609	49.82931821
5610	49.82905808
5611	49.82884779
5612	49.82874976
5613	49.8281943
5614	49.82651084
5615	49.82545925
5616	49.82500528
5617	49.82484433
5618	49.82480969
5619	49.82471725
5620	49.82468405
5621	49.82438856
5622	49.82309277
5623	49.82295426
5624	49.82075681
5625	49.82038013
5626	49.81943623
5627	49.8187618
5628	49.81742378
5629	49.81677492
5630	49.81398411
5631	49.81355511
5632	49.81178891
5633	49.81116994
5634	49.81032715
5635	49.81027211
5636	49.80991367
5637	49.80956623
5638	49.80945269
5639	49.80910289
5640	49.80889868
5641	49.80858731
5642	49.8085302
5643	49.80405081
5644	49.80121123
5645	49.80114929
5646	49.79962035
5647	49.79946376
5648	49.7993309
5649	49.79867696
5650	49.79840237
5651	49.79746994
5652	49.79732582
5653	49.79705027
5654	49.79385763
5655	49.79362804
5656	49.7917393
5657	49.78718899
5658	49.78706664
5659	49.78704108
5660	49.78675771
5661	49.78449769
5662	49.78316245
5663	49.78246101
5664	49.78222918
5665	49.78111457
5666	49.78078225
5667	49.78070657
5668	49.77809943
5669	49.77801216
5670	49.77799562
5671	49.77769305
5672	49.77732689
5673	49.77727121
5674	49.77554318
5675	49.77533883
5676	49.774939
5677	49.77486779
5678	49.77422775
5679	49.77411826
5680	49.77289393
5681	49.77251486
5682	49.77191657
5683	49.77182516
5684	49.77125145
5685	49.76556511
5686	49.76543826
5687	49.76537172
5688	49.75789529
5689	49.75781591
5690	49.75771624
5691	49.75720148
5692	49.75564831
5693	49.75554771
5694	49.75538761
5695	49.75528501
5696	49.75463065
5697	49.75436927
5698	49.75338735
5699	49.75280171
5700	49.75007797
5701	49.74993148
5702	49.74970125
5703	49.74965035
5704	49.74936466
5705	49.74749614
5706	49.74668616
5707	49.74638003
5708	49.74566437
5709	49.73577352
5710	49.73539259
5711	49.72991611
5712	49.72957343
5713	49.7280588
5714	49.72772246
5715	49.72761428
5716	49.72419825
5717	49.72241773
5718	49.71762722
5719	49.7151144
5720	49.71435859
5721	49.71373205
5722	49.71160318
5723	49.70942312
5724	49.70888386
5725	49.70658181
5726	49.69899545
5727	49.69886135
5728	49.69882318
5729	49.69823806
5730	49.69703156
5731	49.69652262
5732	49.69591247
5733	49.69555948
5734	49.69528786
5735	49.693967
5736	49.6933418
5737	49.69316187
5738	49.69131877
5739	49.68141336
5740	49.68067496
5741	49.68051564
5742	49.67990973
5743	49.67941381
5744	49.67896343
5745	49.67820955
5746	49.67718344
5747	49.67603229
5748	49.67358404
5749	49.67341978
5750	49.67262872
5751	49.67015392
5752	49.66790178
5753	49.66676597
5754	49.66627808
5755	49.66599866
5756	49.6644627
5757	49.6641228
5758	49.66408788
5759	49.6640327
5760	49.66334111
5761	49.6630174
5762	49.66262915
5763	49.66227079
5764	49.66214057
5765	49.66142577
5766	49.6613606
5767	49.66023914
5768	49.65998675
5769	49.65969248
5770	49.65867849
5771	49.65836436
5772	49.65829034
5773	49.65738117
5774	49.65725144
5775	49.65696537
5776	49.65536616
5777	49.65521799
5778	49.65517654
5779	49.65454027
5780	49.65415817
5781	49.65077223
5782	49.65027221
5783	49.64977495
5784	49.64739802
5785	49.64674329
5786	49.64076984
5787	49.63090099
5788	49.62683985
5789	49.62588284
5790	49.62585507
5791	49.62398224
5792	49.62186166
5793	49.6217429
5794	49.62085467
5795	49.62018994
5796	49.61977397
5797	49.61754744
5798	49.61504986
5799	49.61478331
5800	49.61450108
5801	49.61362474
5802	49.61277692
5803	49.61252314
5804	49.61220087
5805	49.61066799
5806	49.60779382
5807	49.60718677
5808	49.60598856
5809	49.60565986
5810	49.60524288
5811	49.60468598
5812	49.60288343
5813	49.60219408
5814	49.60158792
5815	49.60056295
5816	49.60004222
5817	49.59920601
5818	49.59894178
5819	49.59679148
5820	49.5962086
5821	49.59599894
5822	49.59240166
5823	49.59174052
5824	49.59133429
5825	49.5908873
5826	49.5907088
5827	49.59057164
5828	49.59037836
5829	49.5900285
5830	49.5898524
5831	49.58858909
5832	49.58842075
5833	49.58818516
5834	49.58808313
5835	49.58555022
5836	49.58379041
5837	49.58348922
5838	49.5826917
5839	49.58178791
5840	49.58164464
5841	49.58132744
5842	49.58094314
5843	49.58088807
5844	49.57731062
5845	49.57685372
5846	49.57620967
5847	49.57535959
5848	49.57521858
5849	49.57371812
5850	49.57211823
5851	49.57117206
5852	49.57049066
5853	49.56415721
5854	49.56388258
5855	49.55618025
5856	49.55582865
5857	49.55530515
5858	49.55500347
5859	49.55365222
5860	49.55341733
5861	49.55203498
5862	49.55071265
5863	49.55040477
5864	49.54946143
5865	49.54917129
5866	49.54479676
5867	49.54469579
5868	49.54369021
5869	49.54353438
5870	49.54236763
5871	49.5415344
5872	49.54017763
5873	49.53696039
5874	49.53325172
5875	49.53307299
5876	49.53256928
5877	49.53195848
5878	49.53136413
5879	49.53069084
5880	49.53043396
5881	49.52989464
5882	49.52964273
5883	49.5295929
5884	49.52948227
5885	49.52678126
5886	49.52113156
5887	49.52063493
5888	49.51940926
5889	49.51582698
5890	49.51539402
5891	49.51516673
5892	49.51472905
5893	49.51294725
5894	49.51247059
5895	49.50776976
5896	49.50755031
5897	49.5066749
5898	49.50588576
5899	49.50581541
5900	49.50555602
5901	49.505543
5902	49.50485649
5903	49.50381153
5904	49.50370831
5905	49.50303047
5906	49.49920515
5907	49.49653474
5908	49.49309353
5909	49.49297521
5910	49.49259174
5911	49.4921393
5912	49.48988518
5913	49.48963383
5914	49.48946549
5915	49.47817405
5916	49.47812743
5917	49.47685288
5918	49.47615488
5919	49.47612392
5920	49.46585013
5921	49.4656752
5922	49.46529316
5923	49.46503654
5924	49.46368293
5925	49.46223942
5926	49.46128607
5927	49.45920236
5928	49.45883384
5929	49.45284614
5930	49.45246418
5931	49.45235119
5932	49.448153
5933	49.44797894
5934	49.44700924
5935	49.44575717
5936	49.42488802
5937	49.42449297
5938	49.42440327
5939	49.42315349
5940	49.42282752
5941	49.4203066
5942	49.42006991
5943	49.4192748
5944	49.41914608
5945	49.41699654
5946	49.41445009
5947	49.41078491
5948	49.41058125
5949	49.40489353
5950	49.40447687
5951	49.40314157
5952	49.40110652
5953	49.40040282
5954	49.40008339
5955	49.39957879
5956	49.39803851
5957	49.39775614
5958	49.39715607
5959	49.39592109
5960	49.39360593
5961	49.3925294
5962	49.39245038
5963	49.39123379
5964	49.39110911
5965	49.39029279
5966	49.38924558
5967	49.3888613
5968	49.38842179
5969	49.38830695
5970	49.387574
5971	49.38732269
5972	49.38618591
5973	49.38554927
5974	49.38223628
5975	49.38017824
5976	49.37941216
5977	49.3711721
5978	49.37039851
5979	49.36991017
5980	49.36795717
5981	49.36773598
5982	49.36717345
5983	49.36223251
5984	49.36184465
5985	49.35180661
5986	49.34759248
5987	49.34441946
5988	49.34372744
5989	49.34298641
5990	49.33973286
5991	49.33782787
5992	49.3370421
5993	49.33666527
5994	49.33024689
5995	49.32926711
5996	49.32853044
5997	49.32563025
5998	49.32393663
5999	49.32332437
